,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75
25,474.9909871,417.9127557,370.8735072,307.8314941,279.7358844,325.2312999,379.7018787,416.963461,383.1171786,352.3899216,312.749438,281.3432811,260.0000494,307.9627986,241.1838707,207.3592382,156.5678684,215.9841266,233.775436,219.5652988,163.5607956,166.028365,104.2259142,87.5985377,0,44.51600213,80.20123519,139.5700591,94.43782665,143.1089196,103.3411951,68.92352511,35.76787763,131.3283668,203.3158534,297.6884519,119.7706752,161.3645502,127.1299169,165.6358809,89.94497778,154.7615629,150.693965,203.8105337,85.91135941,143.4571976,209.3025067,167.2543677,161.2180799,179.9830415,205.4804389,157.5131643,241.4978418,207.9397392,246.235773,300.382638,279.6757585,332.7286359,327.9347764,262.5735044,305.5808447,361.3841474,224.2129767,316.3239874,317.0918191,272.42085,241.6888996,273.4392173,351.7563248,203.658119,211.8007987,451.4881661,282.0644164,352.2564296,119.3765663
26,480.8326392,427.3762199,374.749042,312.0181612,280.7455023,335.0306009,392.1582003,431.8382799,399.5225363,372.2209631,330.4701171,304.0801786,286.3926975,336.4294848,275.2124468,238.5961754,185.5468198,227.8408669,234.6280428,210.2475191,163.7277984,145.2373316,75.20983797,94.03798532,44.51600213,0,74.75218148,158.3852599,123.462958,180.4706338,142.5531661,112.3363127,79.8052946,175.6908176,247.8096802,340.9386229,161.8595944,201.6917027,154.6416249,180.7848501,108.2227295,141.3023517,155.4418064,198.6023822,42.15303184,107.2934109,176.2703585,140.1007239,121.6672957,136.427991,161.2235616,114.1031206,198.7412504,168.9999915,207.9468855,258.9292897,241.9411625,293.5797475,293.100445,233.8878161,274.9822888,331.2019174,204.2997833,291.2362698,299.6350007,254.8175969,229.0589351,264.1373322,343.0998921,227.9207789,231.0524765,462.8682656,293.5674346,366.6943432,96.25736163
27,551.6634711,496.1101758,446.36148,383.3591935,353.2920336,403.4077996,458.8427128,496.7121744,463.0906861,432.5911285,392.8285403,361.4227308,339.4129444,386.4464595,316.4611833,285.0159614,235.7254067,294.5675656,307.0699838,284.8889299,235.9915469,219.1645986,147.9156562,162.3589192,80.20123519,74.75218148,0,219.4581744,174.2386876,216.6871323,176.082988,135.0686631,105.2439314,183.9396365,244.1784669,319.7151464,145.4122393,173.9466017,102.9454652,111.369454,52.18689486,74.6995106,81.13853095,125.7340971,82.33627892,92.38202156,144.3415225,96.39925939,180.2088737,179.8710067,181.0512682,130.5752894,202.3301172,156.3060238,190.4426707,252.4798171,221.1181679,276.2942644,262.1571369,189.6303442,234.0194156,288.6047145,145.3668984,239.4681902,237.0937275,192.5471639,161.5404207,193.9998136,272.699798,283.6734119,291.9219889,530.3875911,360.7431386,431.8562145,49.34952533
28,339.7589971,280.1996678,239.1802583,177.4994633,156.3813037,188.0476061,240.6438532,277.3961537,243.633258,214.2106272,173.4819972,145.8647928,130.9889762,182.6909614,138.2328461,96.66618317,48.61682386,79.40902844,115.4911317,131.7293827,68.60215928,135.6716177,138.9827329,68.07273731,139.5700591,158.3852599,219.4581744,0,53.25032449,86.32598528,88.7109282,116.8574195,125.8349257,150.7156404,214.8428331,323.6852217,192.0546148,233.0380092,244.0572807,295.0467353,222.6550537,293.4862074,287.8804635,343.1811105,191.6822127,263.3906852,333.1996858,298.446266,200.9844493,240.0871271,289.1136471,254.5720728,336.3003677,319.635762,358.6151713,399.8110079,392.8317471,440.587999,447.328518,392.095066,432.4857604,488.7010228,360.9080536,449.5713634,455.2217004,410.3805632,380.9669425,413.0080444,491.2547289,71.7216723,72.92584675,312.6427102,144.1576557,212.7576469,253.3232045
29,392.4809234,332.0740823,292.417597,230.7179976,208.6884745,240.4368438,291.3809982,326.3554159,291.6506498,259.1548545,220.9322022,187.2880671,165.6068892,214.160073,152.2561538,115.1460887,62.59418889,132.488433,166.1396068,172.8602353,107.5232222,154.0034373,130.3739297,58.23542084,94.43782665,123.462958,174.2386876,53.25032449,0,65.05140494,44.11663387,63.82725899,74.37030185,106.6440946,177.6949406,285.7143806,140.6007424,182.8156367,190.902919,242.6841222,171.6063407,248.9348386,237.8186076,295.031286,162.4655766,230.7439233,299.3584217,260.1855277,197.4119133,230.9722562,272.5168888,231.5590671,316.0609095,291.6848381,330.7895229,378.3620815,364.9283225,415.5870129,416.5627478,355.2693281,397.4086412,453.5159971,318.6460833,410.2792663,411.3284935,366.7327415,335.1967898,365.6534802,443.1870846,109.491119,120.3391826,363.4951107,196.3685583,262.5059603,213.0345488
30,392.9562962,328.483654,301.8141539,245.0228305,231.658372,242.5071006,284.1095437,312.3653106,276.1708218,237.9965355,207.3249126,164.3586786,134.7064122,174.7277253,99.94550728,73.89304304,48.25540898,147.2202239,196.3167234,218.0057543,154.571862,214.1621032,195.4179867,122.6469929,143.1089196,180.4706338,216.6871323,86.32598528,65.05140494,0,40.60614493,82.63654864,111.6888087,76.47241587,130.0444554,238.4154232,132.4286289,165.900554,202.4346635,260.2411798,199.3132797,289.7487994,266.0278172,327.1383911,221.6494228,285.9686305,352.4100176,309.4973195,262.4600355,295.6884213,335.501588,292.5507861,377.4675388,349.2995701,388.0785474,438.8619344,421.8695287,474.0089356,471.0103454,404.6502782,448.1615426,503.6926779,361.6295962,456.1529511,450.3698823,406.7611516,371.832104,398.3650792,473.1353468,94.58343052,118.4662479,354.8126592,199.7375028,252.9733205,261.1663532
31,418.4926973,355.6316839,322.5180454,262.7049595,244.3115642,266.4381675,312.6417932,343.8388252,308.0363998,271.7447122,237.8910122,198.0103443,170.6845589,213.5510208,140.459836,111.7422125,71.56655257,163.159484,204.2012798,215.6979282,150.3116659,197.4531056,167.0000075,99.73914424,103.3411951,142.5531661,176.082988,88.7109282,44.11663387,40.60614493,0,42.72687523,71.12691101,63.15383823,133.6442888,241.6024868,105.4856673,144.8511363,167.9492812,224.2533298,160.2391199,249.2617947,227.2552734,287.8051681,184.3479686,246.6842602,312.4579631,269.0876633,234.0618505,264.259198,300.5721777,255.9426635,340.8670613,310.6455815,349.214613,401.4779049,382.8238364,435.4664937,431.2078024,364.1738315,407.7855694,463.2383828,321.0774908,415.5474945,410.1838585,366.4407616,331.8648674,359.0644469,434.5044631,123.0632304,141.9451398,384.3006467,222.5567044,282.2595502,220.717642
32,454.5387846,392.9641369,355.7084823,294.3297199,272.4772311,302.2620529,350.9969032,383.7456985,348.2456186,312.9477187,277.720689,239.4125775,212.9478015,256.2763453,182.5185696,154.4454382,111.6921324,195.5777742,229.5360788,231.7835827,167.5139502,198.9380516,154.0401274,101.2069848,68.92352511,112.3363127,135.0686631,116.8574195,63.82725899,82.63654864,42.72687523,0,33.31758258,64.95636232,139.6081018,241.2763952,78.68638493,122.2679254,128.8087027,183.3337389,117.583059,207.3318908,184.6510753,245.0803992,154.3629151,211.0476237,274.610092,229.6714501,218.6602923,243.5172957,273.4703947,226.2142306,310.3960922,276.1554475,314.0693069,369.2078818,347.1449442,400.7547744,393.53027,324.2558784,368.2829304,423.3398316,279.3714152,374.3302914,367.7344181,324.1455167,289.2605319,316.3396508,391.8884212,163.1535424,179.3469754,422.973604,258.1433467,321.1850456,181.2582306
33,465.4940706,405.9254582,363.7704697,301.2578318,276.1953022,313.8813275,365.6436319,400.6963368,365.8913757,332.7041466,295.1527032,260.066857,236.0176317,281.84155,211.2733379,180.1159482,132.5300684,205.0258802,231.3743649,225.6578759,164.3571131,182.615666,129.4249567,90.72240646,35.76787763,79.8052946,105.2439314,125.8349257,74.37030185,111.6888087,71.12691101,33.31758258,0,95.9351991,168.941776,266.3998128,92.67985793,136.3112668,120.9216566,169.3281326,97.24240367,179.1215634,163.555113,221.6127576,121.5745741,177.8936748,242.1364546,198.0677116,191.3056568,213.3749316,241.0134281,193.2677056,277.2462108,242.8918318,280.8910759,335.8998044,314.0642502,367.542411,361.0341189,293.0762478,336.7803749,392.1536667,250.5352929,344.5995613,340.9311701,296.7932142,263.4626181,292.5879969,369.5735365,182.4593309,194.7008603,437.7506336,269.9555637,336.8713174,149.6637878
34,469.3767711,404.7217502,377.8312648,320.0471593,304.3051916,318.9415364,360.0795006,386.976441,350.6605181,311.2363578,282.7940558,238.3211016,206.8427789,240.4187531,159.5296942,145.4951665,123.3636189,221.1096592,265.8159305,278.8513448,213.4620488,257.2901353,218.0731088,158.4534859,131.3283668,175.6908176,183.9396365,150.7156404,106.6440946,76.47241587,63.15383823,64.95636232,95.9351991,0,75.09638194,180.209254,61.19080724,89.62728759,138.6325501,197.8829462,150.7913061,249.4637119,212.8343639,275.2431698,217.2120888,268.4920687,327.8840738,280.3269422,283.3642043,308.4038101,336.8087937,288.5289813,371.7504583,334.2043631,371.0380859,428.8831135,403.1837968,457.7351577,446.083115,372.2786012,417.0178168,470.57683,321.2376732,417.3550091,402.9227716,361.3940925,323.4104606,345.1239793,415.9501608,171.0319891,194.6170055,430.3347678,276.0080892,328.7752678,232.868656
35,507.0747385,440.7863286,424.1878693,370.9696614,360.5225866,362.1247227,394.7833974,414.9737133,379.0061273,336.9169105,316.7030151,268.902022,235.0431682,254.8898283,175.1619867,178.9542063,177.3701412,275.6958917,326.3292835,346.1436253,281.3741306,330.7711674,293.1602366,232.268282,203.3158534,247.8096802,244.1784669,214.8428331,177.6949406,130.0444554,133.6442888,139.6081018,168.941776,75.09638194,0,108.8872559,99.90115123,92.24674285,172.0653936,227.0790184,201.7163545,300.8946841,253.6024766,314.0979954,288.4196267,333.6645316,387.9415635,338.7292321,358.2591787,382.2817105,407.9271031,358.5963079,440.177313,399.1615966,434.456288,494.9715126,465.2761721,520.4726915,503.9047572,426.1896534,471.0093084,522.2727825,369.9828428,465.2352099,442.7515686,404.3713263,364.320883,379.784275,443.512618,215.8683725,243.1553063,461.4124341,321.892028,363.1076068,293.4414283
36,601.7766055,535.1653317,525.4536576,475.1369628,467.0070201,462.313368,488.9659275,503.7132952,468.8469111,425.8998764,412.1012777,363.688896,329.8068391,338.8500937,266.2953964,279.5247749,284.9874507,382.2388399,434.3083471,455.0303101,390.2190638,437.4951532,394.8704492,338.6450474,297.6884519,340.9386229,319.7151464,323.6852217,285.7143806,238.4154232,241.6024868,241.2763952,266.3998128,180.209254,108.8872559,0,179.6415935,145.7860014,225.7172809,265.5986784,269.8371902,360.7026754,303.3372773,355.7310515,378.6899868,412.0914237,456.3461388,406.4597886,457.6856701,477.3534026,495.6675354,445.021708,521.8443553,475.3262584,507.1066833,571.2315682,534.9410267,590.1666705,565.4972648,483.6854887,527.2321625,573.4724682,422.0487363,512.135925,478.4112274,446.3645167,405.4313063,411.0738295,461.172715,319.8228182,347.9499571,551.7102476,424.1579879,457.66961,366.5125329
37,523.2769391,459.7080548,428.0036903,368.0167525,348.4352584,371.5156282,415.9143651,444.7939368,408.5940936,370.0942154,339.6218485,296.6377803,266.1026785,301.3284983,220.6695375,204.6745063,175.3766689,268.4957688,306.6612727,310.4681472,246.1231926,274.4076125,221.5440298,178.6913984,119.7706752,161.8595944,145.4122393,192.0546148,140.6007424,132.4286289,105.4856673,78.68638493,92.67985793,61.19080724,99.90115123,179.6415935,0,44.06601407,78.91776402,137.8873238,101.8574458,201.2943922,157.2531837,219.1958814,199.0492775,236.4941774,288.4103639,239.0108245,280.9732789,298.2158133,316.4642151,266.0284842,344.9099862,301.4336275,335.8307237,397.5575865,366.1048653,421.4096299,404.0167645,326.4452838,371.2917208,422.9939574,271.1784524,366.914925,347.857341,307.8128524,268.5974048,287.6957352,356.6149767,225.7602087,246.7548633,486.9857379,327.7839117,385.0052312,194.3764907
38,558.8473717,494.3208444,466.0719555,407.1573219,389.1161805,408.0159663,449.7063276,476.239751,439.9030642,400.0191646,372.3658023,327.5243885,295.5441892,326.035854,244.3408267,234.4775799,211.785273,307.68518,348.2815529,353.9141576,289.2719453,318.410184,264.4216299,222.7058082,161.3645502,201.6917027,173.9466017,233.0380092,182.8156367,165.900554,144.8511363,122.2679254,136.3112668,89.62728759,92.24674285,145.7860014,44.06601407,0,84.14259676,135.6117177,124.3156696,218.5298901,165.6903842,224.2488829,236.5690931,266.3283351,311.8652681,261.9306513,322.3014009,337.2237937,351.3312732,300.5155445,376.1717812,329.6133466,361.8647018,425.6034893,390.3934595,445.7444039,423.7479257,343.4210278,387.804394,436.9737532,284.2556063,378.0239389,352.2880007,315.2661279,274.7226984,288.305188,351.2659845,260.4726079,283.3604252,519.8871276,364.7693825,418.3912674,220.8693912
39,583.1269816,521.7710364,483.1878347,421.1170771,396.9388826,430.897737,479.7057499,511.741665,475.9807884,439.4375026,405.7476485,365.6451385,337.051327,375.7917081,296.4786941,276.2826659,239.3395979,323.3899952,352.2795433,344.6814597,284.9218892,292.9623655,227.833875,209.9383972,127.1299169,154.6416249,102.9454652,244.0572807,190.902919,202.4346635,167.9492812,128.8087027,120.9216566,138.6325501,172.0653936,225.7172809,78.91776402,84.14259676,0,59.25041873,51.05580998,135.2176827,81.8652566,142.1034268,179.3701413,192.585708,230.8937309,181.141617,274.4992049,280.3290869,283.910197,233.5173048,302.3789221,252.6116535,282.4422572,347.5559955,309.4451331,364.5743015,340.423261,259.5444922,303.8017225,352.8433252,200.1190384,294.1823244,270.8717094,232.3580281,192.2577958,209.2635771,277.7311656,290.9210977,308.119281,551.6184535,386.774805,449.7136797,144.3435692
40,634.7901244,574.7546289,532.909378,470.2177981,443.9294512,483.0103947,533.6664459,567.051533,531.5793569,495.9601282,461.037057,422.2561782,394.4697301,434.2855253,355.4136896,334.1269744,294.9522277,374.3351876,398.3595565,384.8369027,328.8583186,325.5245633,255.9589297,252.8283193,165.6358809,180.7848501,111.369454,295.0467353,242.6841222,260.2411798,224.2533298,183.3337389,169.3281326,197.8829462,227.0790184,265.5986784,137.8873238,135.6117177,59.25041873,0,75.71949656,106.0043105,43.99806536,90.42310765,193.6576767,184.0523266,204.6801626,158.0872931,291.5256487,288.5689393,279.862951,232.3883359,288.440694,234.728031,258.4158856,324.9015623,280.9916347,334.5539459,303.51353,220.6011035,262.9879462,307.9156611,157.4734855,246.6329339,216.9799528,181.6097433,140.6840812,152.7461434,218.8244673,346.4715659,362.0292321,605.7487567,438.994905,504.2077383,135.28819
41,561.7314889,502.853746,458.8427108,395.9585295,368.9208159,410.5830049,462.84992,497.867215,462.9450658,429.1170795,392.2039486,355.9950674,330.3724269,373.7169411,298.3357134,271.9779082,228.0079071,301.4169165,323.1695185,309.1593638,253.3484694,251.2688751,183.1228559,177.3125706,89.94497778,108.2227295,52.18689486,222.6550537,171.6063407,199.3132797,160.2391199,117.583059,97.24240367,150.7913061,201.7163545,269.8371902,101.8574458,124.3156696,51.05580998,75.71949656,0,99.73711597,67.11406589,127.857019,129.1047997,143.4358014,188.1042519,138.279618,225.4314394,229.5786106,233.2267639,182.6855298,253.5453888,205.5545786,237.5663566,301.3944973,266.450705,321.8362532,302.3965312,224.6273051,269.4867866,321.6000593,170.7441581,266.8489753,253.1671385,210.9041721,173.8400846,199.0572213,274.3116177,278.8127416,291.9153219,534.9490265,366.7935906,434.111765,96.69695169
42,622.1179996,568.0885321,516.0420794,453.3190301,421.8903542,475.5278585,531.8056272,570.3355447,537.034133,507.0572896,466.9641645,436.0816423,414.0685393,460.8334429,389.6914977,359.2172278,310.3635242,367.3084346,375.8381131,348.5133821,305.0152696,277.1085824,205.8686286,233.9005605,154.7615629,141.3023517,74.6995106,293.4862074,248.9348386,289.7487994,249.2617947,207.3318908,179.1215634,249.4637119,300.8946841,360.7026754,201.2943922,218.5298901,135.2176827,106.0043105,99.73711597,0,62.07317093,62.78967004,129.7484644,88.44197488,98.91554909,52.5362958,219.0856473,204.0638413,182.4362276,140.520064,184.226539,129.6311482,152.4900254,218.9428803,176.3144797,230.8067891,205.2660358,125.4014055,170.1532791,221.8629511,72.24661627,168.0970193,162.3945577,117.8791933,87.99152007,122.9823351,201.8879592,358.3511366,366.1725123,603.0282741,433.4027319,505.3411413,50.61017759
43,625.5637936,567.7665863,521.560033,458.5109881,429.9768419,475.2283032,528.4812315,564.1618494,529.4384381,496.0167025,458.7028375,423.0057417,397.4858638,440.6147501,364.5457746,338.9655612,295.0403945,365.903352,383.8592437,364.7824098,313.0945231,300.2745033,229.0490749,237.7212259,150.693965,155.4418064,81.13853095,287.8804635,237.8186076,266.0278172,227.2552734,184.6510753,163.555113,212.8343639,253.6024766,303.3372773,157.2531837,165.6903842,81.8652566,43.99806536,67.11406589,62.07317093,0,62.40930234,160.4870213,141.9368704,160.9033993,114.0929213,257.3873334,250.4912041,237.8918958,191.6840803,244.7254766,190.8115664,214.554212,281.015228,237.721654,291.7028472,262.7064381,180.4169096,223.9203282,271.5620649,119.0797707,212.3608544,190.6539392,150.8602775,111.3450488,132.8831312,207.2491924,345.6995678,358.1326663,600.5145117,431.7042198,500.1181545,94.23680738
44,677.3786453,621.4417899,572.0797829,509.0874616,478.816718,528.7266661,583.5123153,620.4910928,586.2962264,554.1239445,515.6944349,481.674137,457.1920349,501.3561871,426.160157,399.5112579,354.044746,419.635282,432.6065793,408.1765486,361.5289858,338.3843161,266.8068155,288.0657267,203.8105337,198.6023822,125.7340971,343.1811105,295.031286,327.1383911,287.8051681,245.0803992,221.6127576,275.2431698,314.0979954,355.7310515,219.1958814,224.2488829,142.1034268,90.42310765,127.857019,62.78967004,62.40930234,0,191.659269,148.895991,138.5985294,105.0062599,281.8474581,265.640046,239.2213816,200.9649004,232.8734517,177.7850197,190.8951091,255.922543,206.6309555,256.7135349,219.4835187,136.7282058,176.3430435,218.3669102,72.73287202,156.419088,128.8100282,91.28017809,50.49695139,71.2592856,148.1862942,404.0111048,414.7626964,655.282037,485.7767646,555.938757,113.1958125
45,500.3251574,450.1584934,393.497714,331.8155668,298.4661261,358.9316761,417.5159291,458.7150214,427.7258576,403.0000763,360.1477836,337.2710564,321.9074951,372.8107301,314.7185785,277.0090356,223.4193447,254.955802,253.2665757,220.7745225,184.4462784,147.5511133,77.07146124,124.18463,85.91135941,42.15303184,82.33627892,191.6822127,162.4655766,221.6494228,184.3479686,154.3629151,121.5745741,217.2120888,288.4196267,378.6899868,199.0492775,236.5690931,179.3701413,193.6576767,129.1047997,129.7484644,160.4870213,191.659269,0,72.2842201,142.0808094,113.7116734,97.87526641,101.5846746,119.6502543,71.95017805,156.6472577,129.3585108,168.5030696,217.2579047,202.7145024,253.1557864,255.8707917,202.7428031,241.5153926,297.6126317,182.5446879,262.5907406,278.0043897,233.9101215,213.6918846,251.009863,329.0936962,262.8212071,262.9565345,486.9071977,319.272132,393.7303641,79.42505056
46,569.4962159,520.9068717,462.5980351,401.658131,367.5150663,430.2301278,489.1366739,530.6490281,499.8872621,475.269728,432.4291817,409.1762088,392.9530338,443.3931475,382.2057791,345.8852771,292.8056566,327.1045665,323.0446084,286.6544018,255.5126221,210.1765743,144.5208794,196.2800618,143.4571976,107.2934109,92.38202156,263.3906852,230.7439233,285.9686305,246.6842602,211.0476237,177.8936748,268.4920687,333.6645316,412.0914237,236.4941774,266.3283351,192.585708,184.0523266,143.4358014,88.44197488,141.9368704,148.895991,72.2842201,0,69.86565243,49.21493861,138.1168606,116.9747434,95.95813113,52.17104328,110.1145296,65.73787032,103.0281666,161.3129741,136.2329834,189.7564568,185.8313064,130.7285902,169.2864484,225.4348885,118.7856899,191.3270205,211.8281746,169.3290277,156.7081089,195.4082296,270.3179011,334.0961362,335.0620761,558.0526106,391.1035998,465.7383102,49.33614321
47,635.8313346,588.7898109,529.04893,468.8798347,434.1606596,498.7319781,557.9285896,599.7842743,569.3386531,545.0767723,502.1457034,479.0138372,462.4901872,512.6949052,449.9492841,414.4412525,361.7090331,396.5803439,390.4123165,351.3395025,324.0742202,273.75995,211.8912335,266.1451014,209.3025067,176.2703585,144.3415225,333.1996858,299.3584217,352.4100176,312.4579631,274.610092,242.1364546,327.8840738,387.9415635,456.3461388,288.4103639,311.8652681,230.8937309,204.6801626,188.1042519,98.91554909,160.9033993,138.5985294,142.0808094,69.86565243,0,49.93707141,193.2504014,161.1558087,115.609631,99.25937317,96.00029731,43.53005439,53.88064585,120.3630138,78.59580173,133.8897673,118.9210845,62.99076097,99.43533978,155.5692361,78.08717291,125.0972812,156.1108939,119.3632448,122.8415116,159.3275723,224.7502097,403.7487897,404.9277284,626.3048006,460.1778788,534.9854052,95.07826677
48,614.0170004,563.6362825,507.1706648,445.5253066,412.111455,472.092352,530.258495,570.814911,539.0433294,512.3023116,470.3729612,443.979728,425.2399008,474.3447586,408.3326957,374.4332382,322.7747392,366.683752,366.977287,333.0896556,297.9472813,257.5491796,189.7085249,233.5095491,167.2543677,140.1007239,96.39925939,298.446266,260.1855277,309.4973195,269.0876633,229.6714501,198.0677116,280.3269422,338.7292321,406.4597886,239.0108245,261.9306513,181.141617,158.0872931,138.279618,52.5362958,114.0929213,105.0062599,113.7116734,49.21493861,49.93707141,0,187.3306768,164.5914959,134.2190164,98.70869086,131.8706122,77.10580854,101.712309,167.7307292,128.5116061,183.8261891,165.8529947,95.319212,138.7127118,194.2263185,70.12393305,151.1358174,164.6869738,121.2275107,107.6222708,146.3554413,221.1477546,367.3413064,371.1531846,600.1229848,431.7711048,505.697357,48.42808374
49,450.4061807,409.5556344,344.9695052,288.6496977,252.4301145,324.7620215,384.8115683,428.9240496,402.8154269,387.0455715,342.5522277,332.5746979,326.8037426,378.8179788,338.6659484,297.3544397,245.6679088,237.1673472,213.2861901,165.8439935,159.8452625,89.4602991,67.21030195,140.6950154,161.2180799,121.6672957,180.2088737,200.9844493,197.4119133,262.4600355,234.0618505,218.6602923,191.3056568,283.3642043,358.2591787,457.6856701,280.9732789,322.3014009,274.4992049,291.5256487,225.4314394,219.0856473,257.3873334,281.8474581,97.87526641,138.1168606,193.2504014,187.3306768,0,43.07168627,101.0551663,94.0211979,151.628359,159.6724593,192.4224393,213.572575,223.3538192,260.1761735,282.4410164,255.4565359,284.0698225,336.2931152,256.42031,317.6334764,347.0415791,306.1068803,294.7251183,333.3676055,408.33609,269.4407026,259.0761274,448.5438457,292.2588458,366.6729417,169.2572988
